Date,DLTR,BKNG,CTSH,VRTX,FISV,AMD,ADP,CSX,EBAY,WBA,EXC
2010-04-13,19.850000381469727,257.6000061035156,26.834999084472656,40.0099983215332,12.947500228881836,9.5600004196167,38.58647918701172,5.920000076293945,11.21212100982666,36.810001373291016,31.783166885375977
2010-04-14,19.93666648864746,265.260009765625,26.96500015258789,39.9900016784668,13.077500343322754,9.890000343322754,38.78841018676758,6.162221908569336,11.380471229553223,36.779998779296875,31.761768341064453
2010-04-15,19.8700008392334,264.9800109863281,26.829999923706055,39.65999984741211,13.369999885559082,10.15999984741211,39.22739028930664,6.138888835906982,11.355218887329102,36.5099983215332,31.676176071166992
2010-04-16,19.963333129882812,254.86000061035156,26.385000228881836,39.9900016784668,13.2524995803833,9.8100004196167,38.884986877441406,6.04888916015625,11.081649780273438,35.86000061035156,31.112695693969727
2010-04-19,19.733333587646484,247.5800018310547,26.024999618530273,40.040000915527344,13.297499656677246,9.579999923706055,39.26251220703125,6.02222204208374,11.077441215515137,36.130001068115234,31.084165573120117
2010-04-20,19.883333206176758,255.27999877929688,26.510000228881836,40.5,13.3774995803833,9.770000457763672,39.5346794128418,6.134444236755371,11.11111068725586,36.060001373291016,31.469329833984375
2010-04-21,20.15333366394043,253.14999389648438,26.385000228881836,39.349998474121094,13.3774995803833,9.779999732971191,39.56101989746094,6.165555953979492,11.064814567565918,35.869998931884766,31.098430633544922
2010-04-22,20.463333129882812,258.30999755859375,26.844999313354492,38.09000015258789,13.460000038146973,9.859999656677246,39.56979751586914,6.188889026641846,10.429292678833008,36.060001373291016,31.13409423828125
2010-04-23,20.876667022705078,261.70001220703125,26.665000915527344,38.75,13.522500038146973,9.760000228881836,39.92976379394531,6.313333034515381,10.332491874694824,35.86000061035156,31.348073959350586
2010-04-26,20.593332290649414,270.3599853515625,26.600000381469727,38.5,13.537500381469727,9.970000267028809,39.79806900024414,6.3333330154418945,10.336700439453125,35.689998626708984,31.112695693969727
2010-04-27,20.40999984741211,264.29998779296875,25.7450008392334,38.66999816894531,13.40999984741211,9.579999923706055,38.999122619628906,6.191111087799072,10.0042085647583,34.900001525878906,30.563480377197266
2010-04-28,20.27666664123535,261.7799987792969,25.489999771118164,38.540000915527344,13.507499694824219,9.550000190734863,38.753292083740234,6.208889007568359,10.096800804138184,35.20000076293945,30.941511154174805
2010-04-29,20.746667861938477,273.0,26.024999618530273,39.54999923706055,13.672499656677246,9.720000267028809,38.972782135009766,6.364443778991699,10.202019691467285,35.869998931884766,30.855920791625977
2010-04-30,20.239999771118164,262.04998779296875,25.55500030517578,38.77000045776367,12.782500267028809,9.069999694824219,38.07726287841797,6.22777795791626,10.008418083190918,35.150001525878906,31.091297149658203
2010-05-03,20.40999984741211,269.0799865722656,26.010000228881836,38.970001220703125,13.029999732971191,9.289999961853027,38.34064865112305,6.388888835906982,10.063131332397461,35.619998931884766,31.47646141052246
2010-05-04,20.440000534057617,258.3699951171875,25.899999618530273,38.470001220703125,12.744999885559082,8.680000305175781,37.62950134277344,6.147778034210205,9.713805198669434,35.130001068115234,30.791725158691406
2010-05-05,20.383333206176758,246.97999572753906,25.4950008392334,37.54999923706055,12.737500190734863,8.579999923706055,37.45390701293945,5.980000019073486,9.537036895751953,35.72999954223633,31.16262435913086
2010-05-06,19.96666717529297,233.10000610351562,24.375,36.900001525878906,12.930000305175781,8.270000457763672,36.35645294189453,5.9033331871032715,9.372896194458008,34.65999984741211,29.85734748840332
2010-05-07,19.57666778564453,225.38999938964844,23.760000228881836,35.900001525878906,12.755000114440918,8.380000114440918,36.4881477355957,5.852221965789795,9.040404319763184,34.869998931884766,29.629100799560547
2010-05-10,20.1200008392334,249.75,25.899999618530273,37.54999923706055,13.175000190734863,8.989999771118164,37.295875549316406,6.138888835906982,9.398147583007812,35.56999969482422,30.385164260864258
2010-05-11,20.266666412353516,219.57000732421875,25.709999084472656,38.11000061035156,13.09749984741211,9.069999694824219,37.31343460083008,6.175556182861328,9.41919231414795,36.16999816894531,30.442224502563477
2010-05-12,20.469999313354492,217.8800048828125,26.2450008392334,38.77000045776367,13.142499923706055,9.489999771118164,37.76997375488281,6.304443836212158,9.473905563354492,36.56999969482422,30.071327209472656
2010-05-13,20.010000228881836,212.88999938964844,25.8799991607666,38.47999954223633,12.487500190734863,9.420000076293945,37.269535064697266,6.216667175292969,9.545454978942871,35.86000061035156,30.00713348388672
2010-05-14,19.96666717529297,208.27999877929688,24.94499969482422,37.459999084472656,12.432499885559082,8.800000190734863,36.69886016845703,6.114443778991699,9.36447811126709,35.380001068115234,29.728958129882812
2010-05-17,19.93000030517578,200.14999389648438,24.71500015258789,37.560001373291016,12.507499694824219,8.850000381469727,36.97980880737305,6.074443817138672,9.473905563354492,35.709999084472656,29.493581771850586
2010-05-18,19.803333282470703,192.86000061035156,24.469999313354492,37.09000015258789,12.322500228881836,8.420000076293945,36.63740158081055,5.987778186798096,9.33080768585205,35.20000076293945,29.09415054321289
2010-05-19,19.889999389648438,190.11000061035156,24.264999389648438,37.41999816894531,12.1899995803833,8.470000267028809,36.51448440551758,5.902222156524658,9.107744216918945,34.810001373291016,28.95149803161621
2010-05-20,20.559999465942383,181.0,23.489999771118164,35.58000183105469,11.72249984741211,8.09000015258789,35.399471282958984,5.528889179229736,8.758418083190918,32.709999084472656,28.038515090942383
2010-05-21,20.34666633605957,191.24000549316406,24.7450008392334,34.119998931884766,11.857500076293945,8.399999618530273,35.66286087036133,5.676667213439941,9.015151977539062,33.099998474121094,28.124107360839844
2010-05-24,20.876667022705078,193.13999938964844,24.309999465942383,34.2599983215332,11.664999961853027,8.09000015258789,35.36435317993164,5.607778072357178,8.989898681640625,32.7400016784668,27.774608612060547
2010-05-25,21.14666748046875,193.44000244140625,24.524999618530273,33.95000076293945,11.707500457763672,8.149999618530273,35.24143981933594,5.608889102935791,9.086700439453125,32.90999984741211,27.37517738342285
2010-05-26,20.676666259765625,192.4199981689453,24.44499969482422,34.7400016784668,11.612500190734863,8.220000267028809,35.03950881958008,5.646667003631592,8.998315811157227,31.920000076293945,27.14693260192871
2010-05-27,20.843332290649414,197.58999633789062,25.3799991607666,34.439998626708984,12.012499809265137,8.800000190734863,36.136962890625,5.8466668128967285,9.221380233764648,32.34000015258789,27.753210067749023
2010-05-28,20.863332748413086,191.16000366210938,25.020000457763672,34.59000015258789,11.887499809265137,8.569999694824219,35.89113235473633,5.805555820465088,9.010943412780762,32.040000915527344,27.53209686279297
2010-06-01,20.56333351135254,185.00999450683594,24.56999969482422,34.189998626708984,11.630000114440918,8.140000343322754,35.54872512817383,5.725555896759033,8.821549415588379,32.02000045776367,26.854494094848633
2010-06-02,20.676666259765625,189.8300018310547,25.4950008392334,35.40999984741211,11.789999961853027,8.539999961853027,36.40913009643555,5.944444179534912,8.943602561950684,32.81999969482422,27.047075271606445
2010-06-03,20.81999969482422,185.11000061035156,26.1200008392334,35.540000915527344,11.904999732971191,8.6899995803833,36.839332580566406,5.891110897064209,9.335017204284668,32.349998474121094,27.396575927734375
2010-06-04,20.31333351135254,178.5399932861328,25.1200008392334,34.45000076293945,11.555000305175781,8.109999656677246,35.52238845825195,5.5577778816223145,9.255050659179688,30.84000015258789,26.840227127075195
2010-06-07,20.113332748413086,176.38999938964844,24.809999465942383,34.119998931884766,11.332500457763672,7.710000038146973,35.12730407714844,5.406667232513428,9.069865226745605,30.0,26.91155433654785
2010-06-08,20.30666732788086,176.72999572753906,24.889999389648438,33.04999923706055,11.430000305175781,7.769999980926514,36.06672668457031,5.472221851348877,9.128787994384766,30.610000610351562,27.460769653320312
2010-06-09,20.469999313354492,175.19000244140625,24.90999984741211,32.58000183105469,11.4350004196167,7.610000133514404,35.873573303222656,5.4655561447143555,9.166666984558105,29.829999923706055,27.52496337890625
2010-06-10,20.873332977294922,181.24000549316406,25.719999313354492,34.09000015258789,11.789999961853027,8.010000228881836,36.89200973510742,5.752222061157227,9.377103805541992,29.959999084472656,28.559200286865234
2010-06-11,21.020000457763672,183.91000366210938,25.895000457763672,35.0099983215332,11.8774995803833,8.119999885559082,36.725196838378906,5.7944440841674805,9.532828330993652,29.479999542236328,28.452211380004883
2010-06-14,20.920000076293945,184.13999938964844,26.065000534057617,34.66999816894531,11.957500457763672,8.279999732971191,36.77787399291992,5.763332843780518,9.34764289855957,29.540000915527344,28.708986282348633
2010-06-15,21.333332061767578,185.77000427246094,26.885000228881836,35.09000015258789,12.227499961853027,8.819999694824219,37.42756652832031,5.957777976989746,9.42340087890625,30.18000030517578,29.18687629699707
2010-06-16,21.176666259765625,196.41000366210938,26.9950008392334,35.04999923706055,12.1875,8.899999618530273,37.23441696166992,5.968889236450195,9.313973426818848,29.239999771118164,29.3865909576416
2010-06-17,21.190000534057617,195.25999450683594,26.84000015258789,35.75,12.202500343322754,8.90999984741211,37.23441696166992,6.108889102935791,9.301346778869629,29.270000457763672,29.17974281311035
2010-06-18,21.00666618347168,193.08999633789062,26.78499984741211,36.81999969482422,12.220000267028809,8.829999923706055,37.12028121948242,6.105556011199951,9.32659912109375,30.09000015258789,29.41512107849121
2010-06-21,21.016666412353516,189.25,26.670000076293945,36.779998779296875,12.1225004196167,8.800000190734863,36.611061096191406,6.221110820770264,9.204545021057129,30.139999389648438,29.06562042236328
2010-06-22,20.683332443237305,188.9499969482422,26.190000534057617,35.31999969482422,11.954999923706055,8.579999923706055,36.11940383911133,5.9422221183776855,9.074073791503906,28.170000076293945,28.352354049682617
2010-06-23,20.886667251586914,188.25,26.100000381469727,35.27000045776367,11.912500381469727,8.5600004196167,36.04916763305664,5.929999828338623,8.981480598449707,28.1299991607666,27.838802337646484
2010-06-24,20.89666748046875,185.11000061035156,25.850000381469727,34.61000061035156,11.702500343322754,8.130000114440918,35.627742767333984,5.743332862854004,8.779460906982422,27.59000015258789,27.567760467529297
2010-06-25,21.0049991607666,191.99000549316406,26.290000915527344,35.060001373291016,11.765000343322754,8.09000015258789,35.873573303222656,5.805555820465088,8.817339897155762,26.93000030517578,27.368045806884766
2010-06-28,20.93000030517578,187.92999267578125,26.434999465942383,34.709999084472656,11.762499809265137,8.050000190734863,35.92625045776367,5.81777811050415,8.716329574584961,26.899999618530273,27.660484313964844
2010-06-29,20.8700008392334,180.2899932861328,25.274999618530273,33.060001373291016,11.482500076293945,7.480000019073486,35.46092987060547,5.550000190734863,8.287036895751953,26.489999771118164,27.15406608581543
2010-06-30,20.815000534057617,176.5399932861328,25.030000686645508,32.900001525878906,11.414999961853027,7.320000171661377,35.34679412841797,5.514443874359131,8.25336742401123,26.700000762939453,27.082738876342773
2010-07-01,21.174999237060547,182.02999877929688,25.165000915527344,32.29999923706055,11.454999923706055,7.389999866485596,34.863914489746094,5.458889007568359,8.265993118286133,26.559999465942383,27.139799118041992
2010-07-02,21.540000915527344,176.41000366210938,24.690000534057617,32.220001220703125,11.367500305175781,7.170000076293945,34.61808776855469,5.300000190734863,8.106060981750488,26.360000610351562,27.018545150756836
2010-07-06,21.46500015258789,181.5,24.78499984741211,32.16999816894531,11.375,7.039999961853027,34.600528717041016,5.2755560874938965,8.143939018249512,26.6200008392334,27.339515686035156
2010-07-07,20.80500030517578,190.72999572753906,25.850000381469727,33.040000915527344,11.59000015258789,7.389999866485596,35.30289840698242,5.478888988494873,8.337541580200195,27.149999618530273,28.28102684020996
2010-07-08,20.924999237060547,199.27999877929688,26.3700008392334,33.79999923706055,11.517499923706055,7.369999885559082,35.4433708190918,5.639999866485596,8.371212005615234,28.1200008392334,28.880170822143555
